,seqname,source,feature,start,end,strand,ref_gene_id,reference_id,filename,transcript_length,molecularSubtype,Start_UTRref,End_UTRref,UTR_length,ref_UTR_length,UTR_diff,UTR_length (ln),UTR_type,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
341,chr17,StringTie,transcript,81891713,81900533,+,ANAPC11,NM_001002247.2,SRR19969213,8820,Uninvolved,81900065,81900533,468,468,0,6.148468295917647,no change,1774.97506113091,0.893852876210358,0.18464301752946,4.8409784901167,1.29201358629072e-06,9.85177673606053e-05
1514,chr2,StringTie,transcript,190180863,190203484,+,C2orf88,NM_001042519.2,SRR19969213,22621,Uninvolved,190200148,190203484,3336,3336,0,8.112527763478637,no change,194.260360209447,-1.8003961513947,0.595030667045184,-3.02571993530206,0.0024804193647884,0.0322852958109398
1500,chr2,StringTie,transcript,85611237,85612046,-,C2orf68,XM_024452879.1,SRR19969216,809,Uninvolved,85611236,85611322,86,86,0,4.454347296253507,no change,278.258729801537,0.805282410806001,0.262218705637591,3.07103342931976,0.0021331926615393,0.0288480113749059
1498,chr2,aptardi,transcript,85608268,85612066,-,C2orf68,NM_001013649.4,SRR19969213,3798,Uninvolved,85605253,85608944,677,3691,-3014,6.517671272912275,shorter,837.611438228425,0.336172080279274,0.0777766287334735,4.32227631556615,1.54427616182202e-05,0.0007097952308571
1497,chr2,StringTie,transcript,85605254,85612066,-,C2orf68,NM_001013649.4,SRR19969213,6812,Uninvolved,85605253,85608944,3691,3691,0,8.213652703029998,no change,837.611438228425,0.336172080279274,0.0777766287334735,4.32227631556615,1.54427616182202e-05,0.0007097952308571
1450,chr1,StringTie,transcript,154206720,154220590,-,C1orf43,NM_138740.4,SRR19969213,13870,Uninvolved,154206719,154207452,733,733,0,6.597145701886651,no change,4019.11334724565,0.597330919707171,0.158415184653166,3.77066706714363,0.0001628117631036,0.0044815707591668
1431,chr1,StringTie,transcript,231223765,231241175,-,C1orf131,NM_001300830.2,SRR19969213,17410,Uninvolved,231223764,231224278,514,514,0,6.2422232654551655,no change,328.804590453727,0.408257239395853,0.10312466788506,3.95887082856729,7.53049487099817e-05,0.002511328826138
1078,chr17,StringTie,transcript,78214253,78225635,+,BIRC5,NM_001168.3,SRR19969213,11382,Uninvolved,78223554,78225635,2081,2081,0,7.640603826393634,no change,481.208882286038,3.10166072415127,0.610117761036554,5.08370829736498,3.701362469574e-07,3.74009969636686e-05
1400,chr1,StringTie,transcript,22643633,22648108,+,C1QC,NM_172369.5,SRR19969218,4475,Uninvolved,22647783,22648108,325,325,0,5.783825182329737,no change,6179.23129363205,1.45804301522065,0.450095088628999,3.23941107569487,0.001197768088614,0.0191490331309818
1398,chr1,StringTie,transcript,22653236,22661637,+,C1QB,NM_001378156.1,SRR19969217,8401,Uninvolved,22661386,22661637,251,251,0,5.525452939131784,no change,4025.87798702892,1.56147612075972,0.531000046362841,2.94063273902755,0.0032754262920483,0.0393394398655158
6168,chr20,StringTie,transcript,3209077,3219224,+,ITPA,XM_011529234.2,SRR19969217,10147,Uninvolved,3218970,3219224,254,254,0,5.537334267018537,no change,732.591961069677,0.47406417864564,0.150242321284523,3.1553304993729,0.0016031638851055,0.0234889745427462
1140,chr2,StringTie,transcript,74135400,74147912,-,BOLA3,NM_212552.3,SRR19969218,12512,Uninvolved,74135399,74135592,193,193,0,5.262690188904886,no change,305.761069318114,0.52956816170948,0.0940848878883226,5.62862085075841,1.81656206627102e-08,2.97020657849825e-06
3562,chr12,aptardi,transcript,67648745,67665205,+,DYRK2,NM_006482.3,SRR19969213,16460,Uninvolved,67658713,67665406,6492,6693,-201,8.778325928634482,shorter,1458.77995575937,1.11182025209285,0.226167476062215,4.91591572515495,8.83684089432801e-07,7.26152369921205e-05
5832,chr10,StringTie,transcript,89302046,89309271,+,IFIT2,NM_001547.5,SRR19969216,7225,Uninvolved,89307375,89309271,1896,1896,0,7.547501682814967,no change,766.254072029294,1.21522118201225,0.412086659475536,2.94894569884613,0.0031885999578368,0.0387085919206099
5762,chr15,aptardi,transcript,43800599,43801910,+,HYPK,NM_016400.4,SRR19969218,1311,Uninvolved,43801806,43804427,104,2621,-2517,4.6443908991413725,shorter,1150.73856885918,0.678109740186577,0.173122722292982,3.91693089852749,8.96834421169394e-05,0.0028787243932394
1138,chr16,StringTie,transcript,30192932,30193666,-,BOLA2B,NM_001039182.4,SRR19969213,734,Uninvolved,30192931,30192974,43,43,0,3.7612001156935615,no change,128.765150053275,4.73644268942668,1.31735562107241,3.59541691982224,0.0003238724771443,0.0075092963701159
1101,chr15,StringTie,transcript,40087890,40108879,-,BMF,NM_001003940.2,SRR19969217,20989,Uninvolved,40087889,40091786,3897,3897,0,8.26796230533871,no change,859.127758942574,0.766241418231619,0.233199877996559,3.28577109394082,0.0010170362308638,0.0169425315820702
1080,chr17,aptardi,transcript,78214253,78225364,+,BIRC5,NM_001168.3,SRR19969213,11111,Uninvolved,78223554,78225635,1810,2081,-271,7.501082124259871,shorter,481.208882286038,3.10166072415127,0.610117761036554,5.08370829736498,3.701362469574e-07,3.74009969636686e-05
1079,chr17,aptardi,transcript,78214253,78224764,+,BIRC5,NM_001168.3,SRR19969213,10511,Uninvolved,78223554,78225635,1210,2081,-871,7.098375638590786,shorter,481.208882286038,3.10166072415127,0.610117761036554,5.08370829736498,3.701362469574e-07,3.74009969636686e-05
3263,chr1,StringTie,transcript,224183240,224193441,+,DEGS1,NM_003676.4,SRR19969213,10201,Uninvolved,224192478,224193441,963,963,0,6.870053411798126,no change,2623.8636011766,0.952338305645259,0.325616951354411,2.92471967962352,0.0034476663797352,0.0406474754518821
3331,chr14,StringTie,transcript,101561351,101563452,+,DIO3,NM_001362.3,SRR19969213,2101,Uninvolved,101562411,101563452,1041,1041,0,6.947937068614969,no change,51.2429283836926,-1.82590484847576,0.478544460930224,-3.81553857070345,0.0001358862271686,0.0038919396240483
6954,chr11,StringTie,transcript,62686406,62689530,-,LRRN4CL,NM_203422.4,SRR19969217,3124,Uninvolved,62686405,62687791,1386,1386,0,7.234177179749849,no change,328.655462109143,-2.25780769900995,0.72118270918692,-3.13070137462871,0.001743893918362,0.0248429690433093
5304,chr6,StringTie,transcript,26251614,26252075,+,H2BC9,NM_003524.3,SRR19969216,461,Uninvolved,26252031,26252075,44,44,0,3.784189633918261,no change,39.3933846424437,3.94451723321037,1.05084018909621,3.75367945967398,0.0001742576719192,0.0047096290278942
5836,chr10,StringTie,transcript,89327997,89340968,+,IFIT3,NM_001549.6,SRR19969213,12971,Uninvolved,89340128,89340968,840,840,0,6.733401891837359,no change,1343.96727938003,1.58584948464181,0.410085337399056,3.86712066980978,0.0001101279419166,0.0033545657606059
5833,chr10,aptardi,transcript,89302046,89308961,+,IFIT2,NM_001547.5,SRR19969216,6915,Uninvolved,89307375,89309271,1586,1896,-310,7.368970402194793,shorter,766.254072029294,1.21522118201225,0.412086659475536,2.94894569884613,0.0031885999578368,0.0387085919206099
5761,chr15,StringTie,transcript,43800599,43804427,+,HYPK,NM_016400.4,SRR19969218,3828,Uninvolved,43801806,43804427,2621,2621,0,7.8713112033234065,no change,1150.73856885918,0.678109740186577,0.173122722292982,3.91693089852749,8.96834421169394e-05,0.0028787243932394
5379,chr17,StringTie,transcript,3723903,3726699,+,HASPIN,NM_031965.2,SRR19969213,2796,Uninvolved,3726332,3726699,367,367,0,5.905361848054571,no change,57.2104056710605,2.15280527884513,0.527743485833835,4.07926452269456,4.51784064486499e-05,0.0017026819735045
5483,chr17,StringTie,transcript,55264960,55325187,+,HLF,NM_002126.5,SRR19969213,60227,Uninvolved,55320879,55325187,4308,4308,0,8.36822903827628,no change,301.191424143318,-3.42835355574788,0.799037900771798,-4.29060192568639,1.78189477641802e-05,0.0007934916892024
5756,chr11,StringTie,transcript,125887668,125900646,+,HYLS1,NM_001377269.1,SRR19969213,12978,Uninvolved,125900268,125900646,378,378,0,5.934894195619588,no change,150.072755546131,0.688919519544203,0.16133825255631,4.27003211345529,1.95444824263823e-05,0.0008528697084698
5722,chr1,StringTie,transcript,16014029,16018043,-,HSPB7,NM_014424.5,SRR19969218,4014,Uninvolved,16014028,16015579,1551,1551,0,7.346655163176539,no change,273.666015832103,-2.74234091072742,0.519591104025282,-5.27788272255327,1.30685055786915e-07,1.58873202582651e-05
5702,chr12,StringTie,transcript,56763324,56787790,+,HSD17B6,NM_003725.4,SRR19969213,24466,Uninvolved,56787342,56787790,448,448,0,6.104793232414985,no change,182.583230602225,1.39665113087589,0.447224788011695,3.12292871127565,0.0017906111341527,0.0253309150343687
5662,chr11,StringTie,transcript,532242,535576,-,HRAS,NM_001130442.3_2,SRR19969216,3334,Uninvolved,532241,532635,394,394,0,5.976350909297934,no change,77.2814448145801,3.72914084578739,1.03006503039143,3.62029652086169,0.0002942655902854,0.0069713187427426
5655,chr2,StringTie,transcript,10302904,10427604,+,HPCAL1,NM_002149.4,SRR19969213,124700,Uninvolved,10426821,10427604,783,783,0,6.663132695990803,no change,945.133660866506,0.639222514210696,0.150531151919309,4.24644670595057,2.17187410463694e-05,0.0009287119376093
5653,chr2,StringTie,transcript,10302889,10427617,+,HPCAL1,XM_005246161.1,SRR19969213,124728,Uninvolved,10426821,10427617,796,796,0,6.679599185844383,no change,946.35551961151,0.638141973058079,0.150047880556995,4.25292227180566,2.10998830247068e-05,0.0009064877933292
5618,chr12,StringTie,transcript,53938831,53946544,+,HOXC13,NM_017410.3,SRR19969213,7713,Uninvolved,53945256,53946544,1288,1288,0,7.160845906664299,no change,139.407203255002,1.92207576470499,0.497983339579206,3.85971901455405,0.0001135174775636,0.0034323673949806
5616,chr12,StringTie,transcript,53954903,53958956,+,HOXC12,NM_173860.3,SRR19969217,4053,Uninvolved,53956566,53958956,2390,2390,0,7.779048644925556,no change,90.5707974658486,4.34975759215392,0.87993560134104,4.94326810453493,7.68237184118838e-07,6.53083225325354e-05
5614,chr12,StringTie,transcript,53973126,53977643,+,HOXC11,NM_014212.4,SRR19969213,4517,Uninvolved,53975413,53977643,2230,2230,0,7.709756864454165,no change,175.268767767822,2.83085585496415,0.722826263538429,3.91637105313018,8.98918604652592e-05,0.0028800038358171
5609,chr17,StringTie,transcript,48621156,48626358,-,HOXB9,NM_024017.5,SRR19969217,5202,Uninvolved,48621155,48622899,1744,1744,0,7.463936604468925,no change,39.8781984833577,1.26028538357407,0.40254421791182,3.13079986619046,0.0017433091972024,0.0248391101104631
5384,chr16,StringTie,transcript,172876,173710,+,HBA2,NM_000517.6,SRR19969213,834,Uninvolved,173600,173710,110,110,0,4.700480365792417,no change,615.453399891872,-3.92069660832332,1.32919075724941,-2.94968693315073,0.0031809607628185,0.0386527792920089
5364,chr11,aptardi,transcript,46603310,46617227,-,HARBI1,NM_173811.4,SRR19969216,13917,Uninvolved,46602860,46603529,220,669,-449,5.393627546352362,shorter,125.359682911922,0.760696918153464,0.243341456205763,3.12604736576508,0.0017717301293214,0.0251388143119263
3591,chr2,StringTie,transcript,106065688,106078155,+,ECRG4,NM_032411.3,SRR19969216,12467,Uninvolved,106077926,106078155,229,229,0,5.43372200355424,no change,308.911188116999,-3.62705648719217,0.816821544425901,-4.44045154286599,8.97703176245298e-06,0.0004636117258651
6733,chr12,StringTie,transcript,80792520,80937934,-,LIN7A,NM_004664.4,SRR19969217,145414,Uninvolved,80792519,80797726,5207,5207,0,8.557759153162898,no change,289.669385929,-1.54540035450529,0.425868566742721,-3.62881995805742,0.0002847197151613,0.0068271534855661
5363,chr11,StringTie,transcript,46602861,46617227,-,HARBI1,NM_173811.4,SRR19969213,14366,Uninvolved,46602860,46603529,669,669,0,6.505784060128229,no change,125.359682911922,0.760696918153464,0.243341456205763,3.12604736576508,0.0017717301293214,0.0251388143119263
5337,chr6,StringTie,transcript,26204610,26205021,+,H4C5,NM_003545.4,SRR19969216,411,Uninvolved,26204956,26205021,65,65,0,4.174387269895637,no change,18.0536901814896,3.54774353065219,1.24182563282197,2.85687735611495,0.0042783111374019,0.0471859977323415
5333,chr6,StringTie,transcript,27831174,27831560,-,H4C12,NM_003541.3,SRR19969216,386,Uninvolved,27831173,27831215,42,42,0,3.737669618283368,no change,20.1554205431061,4.85030364022582,1.49123549391581,3.25254036670592,0.001143783483421,0.0185143647737195
5330,chr6,StringTie,transcript,27824092,27824480,+,H4C11,NM_021968.4,SRR19969216,388,Uninvolved,27824436,27824480,44,44,0,3.784189633918261,no change,16.1461544631732,3.92899128319076,0.861809284400803,4.55900319746787,5.13969888891493e-06,0.0002903861826797
5318,chr6,StringTie,transcript,26196784,26197286,-,H3C4,NM_001376937.1,SRR19969216,502,Uninvolved,26196783,26196839,56,56,0,4.02535169073515,no change,49.8943869678813,3.63841607192939,1.21823790388723,2.98662195645014,0.0028207830266616,0.0355201699391545
5838,chr10,StringTie,transcript,89332529,89340968,+,IFIT3,NM_001031683.4,SRR19969218,8439,Uninvolved,89340128,89340968,840,840,0,6.733401891837359,no change,1343.90355355756,1.58873365702494,0.410554602131567,3.86972560720635,0.0001089579138603,0.003322087611309
5875,chr11,StringTie,transcript,2129117,2137288,-,IGF2,NM_001291861.3,SRR19969216,8171,Uninvolved,2129116,2132986,3870,3870,0,8.261009786023827,no change,3003.91513921651,-1.7861034689736,0.62180739476507,-2.87243844960773,0.0040731741527505,0.0454649186142822
5877,chr11,StringTie,transcript,2129117,2139389,-,IGF2,NM_000612.6,SRR19969216,10272,Uninvolved,2129116,2132986,3870,3870,0,8.261009786023827,no change,3039.21236464308,-1.7848275088735,0.622287651653832,-2.86817118117325,0.0041285209317171,0.0459216351697666
6234,chr11,StringTie,transcript,96390013,96393561,+,JRKL,NM_003772.4,SRR19969213,3548,Uninvolved,96392224,96393561,1337,1337,0,7.198183577101943,no change,338.290006112938,-0.432274042882438,0.150315043377509,-2.87578696828635,0.0040302161289135,0.0451969982529756
6870,chr14,StringTie,transcript,49598940,49614672,+,LRR1,NM_152329.4,SRR19969213,15732,Uninvolved,49614496,49614672,176,176,0,5.170483995038151,no change,195.964988410795,0.867743743924124,0.274953169741421,3.15596923192481,0.0015996573388246,0.0234502714357955
6833,chr12,StringTie,transcript,6618835,6635959,-,LPAR5,NM_020400.6,SRR19969213,17124,Uninvolved,6618834,6620129,1295,1295,0,7.166265974133638,no change,241.393373842488,1.19576162700921,0.307227285161343,3.89210752027199,9.93771828090321e-05,0.0030865752562613
6725,chr17,StringTie,transcript,63697806,63701227,-,LIMD2,XM_005257705.4,SRR19969218,3421,Uninvolved,63697805,63698551,746,746,0,6.61472560020376,no change,1327.37405540214,1.49845227731535,0.495570083930001,3.02369397569811,0.0024970888981464,0.0324067210617428
6139,chr15,aptardi,transcript,88635632,88655714,+,ISG20,NM_001303234.2,SRR19969218,20082,Uninvolved,88655531,88656483,183,952,-769,5.209486152841421,shorter,738.551304277416,1.80880319726985,0.419430321653258,4.31252368722446,1.61401584201668e-05,0.0007327517453547
6702,chr13,StringTie,transcript,39342892,39603173,-,LHFPL6,XM_011534861.1,SRR19969216,260281,Uninvolved,39342891,39343935,1044,1044,0,6.950814768442584,no change,2997.86892405433,-1.17505739450236,0.41469764356583,-2.83352802393204,0.0046037271174175,0.0497858090999842
6539,chr12,StringTie,transcript,10407384,10409757,-,KLRC4,NM_013431.2,SRR19969217,2373,Uninvolved,10407383,10407652,269,269,0,5.594711379601839,no change,29.7461122144409,1.47493996075463,0.434622177573359,3.3936141247778,0.0006897681087138,0.0127554751668315
6531,chr19,StringTie,transcript,51022236,51026616,-,KLK11,NM_001136032.3,SRR19969213,4380,Uninvolved,51022235,51022544,309,309,0,5.733341276897746,no change,112.579700989218,-4.98654596450438,1.44141815892026,-3.45947214113058,0.0005412352628361,0.0106784074217688
6415,chr12,StringTie,transcript,91050491,91058024,-,KERA,NM_007035.4,SRR19969213,7533,Uninvolved,91050490,91051345,855,855,0,6.75110146893676,no change,50.4827745455991,-2.07658979308994,0.62298805949629,-3.33327382673906,0.0008583042361399,0.0149809486211391
6289,chr20,StringTie,transcript,49363877,49482668,-,KCNB1,NM_004975.4,SRR19969217,118791,Uninvolved,49363876,49372982,9106,9106,0,9.116688815894728,no change,99.1906790327878,-2.12345959037381,0.64322842255913,-3.30125273682012,0.0009625413434743,0.0162059860651821
6283,chr1,StringTie,transcript,110672465,110674940,-,KCNA3,NM_002232.5,SRR19969213,2475,Uninvolved,110672464,110673081,617,617,0,6.424869023905388,no change,110.559055497289,1.53563259931612,0.368296146721563,4.16955923374642,3.0518929113094e-05,0.0012337279503103
6278,chr13,StringTie,transcript,41127569,41132802,-,KBTBD6,NM_152903.5,SRR19969213,5233,Uninvolved,41127568,41130486,2918,2918,0,7.978653729082731,no change,413.864301496229,-0.419130434751279,0.13933664378217,-3.00804169940049,0.0026293705681619,0.0336425940795018
6226,chr17,aptardi,transcript,75135951,75154512,-,JPT1,NM_016185.4,SRR19969213,18561,Uninvolved,75135247,75136101,151,854,-703,5.017279836814924,shorter,2237.09348297287,2.1010186407476,0.424291689080725,4.95182605461751,7.35203080094444e-07,6.30865345389888e-05
5909,chr17,StringTie,transcript,39757715,39778225,-,IKZF3,NM_001284516.1,SRR19969213,20510,Uninvolved,39757714,39765789,8075,8075,0,8.996528148090857,no change,730.456409223542,1.80591878775474,0.530080958590166,3.40687353222018,0.0006571156700721,0.012321015052235
6225,chr17,StringTie,transcript,75135248,75154512,-,JPT1,NM_016185.4,SRR19969213,19264,Uninvolved,75135247,75136101,854,854,0,6.74993119378857,no change,2237.09348297287,2.1010186407476,0.424291689080725,4.95182605461751,7.35203080094444e-07,6.30865345389888e-05
6220,chr19,StringTie,transcript,50505998,50511191,-,JOSD2,NM_001270639.2,SRR19969213,5193,Uninvolved,50505997,50506172,175,175,0,5.1647859739235145,no change,606.012561113275,0.652095797910945,0.170752158196894,3.81896079555852,0.0001340150572517,0.0038634117810664
5485,chr20,StringTie,transcript,31514442,31541733,+,HM13,NM_178582.3,SRR19969213,27291,Uninvolved,31538328,31541733,3405,3405,0,8.133000218583613,no change,1142.69166042209,0.81789549047849,0.273828226372296,2.98689255419009,0.0028182875429467,0.0354992208749801
6138,chr15,StringTie,transcript,88635632,88656483,+,ISG20,NM_001303234.2,SRR19969218,20851,Uninvolved,88655531,88656483,952,952,0,6.858565034791365,no change,738.551304277416,1.80880319726985,0.419430321653258,4.31252368722446,1.61401584201668e-05,0.0007327517453547
6135,chr1,StringTie,transcript,1013497,1014540,+,ISG15,NM_005101.4,SRR19969213,1043,Uninvolved,1014478,1014540,62,62,0,4.127134385045092,no change,2144.99199574633,2.61329329934505,0.736956969500722,3.54605954960372,0.0003910378303063,0.0085639460004749
4116,chr17,StringTie,transcript,44903433,44905390,+,FAM187A,NM_001258400.2,SRR19969218,1957,Uninvolved,44905071,44905390,319,319,0,5.765191102784844,no change,38.2412968003493,-1.48672579977833,0.342322953148576,-4.3430502865902,1.40517953861359e-05,0.0006623693505542
6113,chr13,StringTie,transcript,109752695,109786583,-,IRS2,NM_003749.3,SRR19969217,33888,Uninvolved,109752694,109756303,3609,3609,0,8.19118600464279,no change,906.767548362118,-1.6594917997042,0.517929145446776,-3.20409039401073,0.0013548992990204,0.0209066334405679
4113,chr11,StringTie,transcript,82729940,82733864,-,FAM181B,NM_175885.4,SRR19969213,3924,Uninvolved,82729939,82732448,2509,2509,0,7.827639546366422,no change,48.7281488873947,-2.82358219608704,0.567511122465192,-4.97537772268107,6.5120531236714e-07,5.68310915617693e-05
6100,chr14,StringTie,transcript,77024543,77028708,-,IRF2BPL,NM_024496.4,SRR19969213,4165,Uninvolved,77024542,77025401,859,859,0,6.755768921984255,no change,2386.9504271723,-0.644356255346453,0.15655676868892,-4.11579940453931,3.85839770694111e-05,0.0015019009572175
5964,chr16,StringTie,transcript,27360822,27364778,+,IL4R,XM_006721043.1,SRR19969216,3956,Uninvolved,27363830,27364778,948,948,0,6.854354502255021,no change,1677.17411464866,0.562290320158374,0.156819193081624,3.58559631068693,0.0003363088563734,0.0076872482853173
5937,chr11,StringTie,transcript,112143260,112164094,-,IL18,NM_001562.4,SRR19969217,20834,Uninvolved,112143259,112143595,336,336,0,5.817111159963204,no change,348.89991274115,1.76209472197167,0.415502584571638,4.24087547803895,2.22649638461703e-05,0.000948899554384
5313,chr6,StringTie,transcript,27810051,27810536,+,H3C10,NM_003536.3,SRR19969216,485,Uninvolved,27810484,27810536,52,52,0,3.951243718581428,no change,66.530244296705,4.73675794468422,1.23438008681051,3.83735771120825,0.0001243652507557,0.0036560242464407
5267,chr11,StringTie,transcript,119093874,119095465,-,H2AX,NM_002105.3,SRR19969213,1591,Uninvolved,119093873,119094962,1089,1089,0,6.9930151229329605,no change,1535.81994354713,1.62616484142201,0.267297737027893,6.08372094542769,1.17424909587721e-09,3.21227381941829e-07
3392,chr10,StringTie,transcript,67811208,67838188,-,DNAJC12,NM_201262.2,SRR19969213,26980,Uninvolved,67811207,67811496,289,289,0,5.666426688112432,no change,137.482763855159,-2.23845401507925,0.724417342861569,-3.09000610923669,0.0020015237833725,0.0275120339156172
5248,chr6,StringTie,transcript,27808173,27808667,+,H2AC13,NM_003509.3,SRR19969216,494,Uninvolved,27808602,27808667,65,65,0,4.174387269895637,no change,35.6533263122467,5.0528431918806,1.40654466768642,3.59238018383864,0.0003276713270083,0.0075722832692359
4220,chr11,StringTie,transcript,65572538,65574190,+,FAM89B,NM_001098785.2,SRR19969213,1652,Uninvolved,65573641,65574190,549,549,0,6.3080984415095305,no change,1967.98291454326,0.624128705337601,0.195891075075452,3.18610077103923,0.0014420435927815,0.0217454738527027
4199,chr10,StringTie,transcript,124619292,124744378,-,FAM53B,NM_014661.4,SRR19969217,125086,Uninvolved,124619291,124623241,3950,3950,0,8.281470857895167,no change,1374.97908738886,0.844279241865707,0.132364238363017,6.37845427365525,1.78884236950936e-10,5.95514767278833e-08
4114,chr11,aptardi,transcript,82731965,82733864,-,FAM181B,NM_175885.4,SRR19969218,1899,Uninvolved,82729939,82732448,484,2509,-2025,6.182084906716632,shorter,48.7281488873947,-2.82358219608704,0.567511122465192,-4.97537772268107,6.5120531236714e-07,5.68310915617693e-05
6114,chr13,aptardi,transcript,109753809,109786583,-,IRS2,NM_003749.3,SRR19969217,32774,Uninvolved,109752694,109756303,2495,3609,-1114,7.822044008185619,shorter,906.767548362118,-1.6594917997042,0.517929145446776,-3.20409039401073,0.0013548992990204,0.0209066334405679
4040,chr10,StringTie,transcript,14518557,14604401,-,FAM107B,NM_001282697.2,SRR19969216,85844,Uninvolved,14518556,14521189,2633,2633,0,7.87587915949631,no change,1728.74923522423,0.487747664306876,0.141007397669754,3.45902181280732,0.0005421409972477,0.0106913344598945
3561,chr12,StringTie,transcript,67648745,67665406,+,DYRK2,NM_006482.3,SRR19969213,16661,Uninvolved,67658713,67665406,6693,6693,0,8.808817483100642,no change,1458.77995575937,1.11182025209285,0.226167476062215,4.91591572515495,8.83684089432801e-07,7.26152369921205e-05
4005,chr11,StringTie,transcript,61873526,61891545,-,FADS3,NM_021727.5,SRR19969216,18019,Uninvolved,61873525,61873813,288,288,0,5.662960480135946,no change,835.399573042774,-1.08968237434916,0.334831410033969,-3.25442100619716,0.0011362375490507,0.0184323300120081
3943,chr17,StringTie,transcript,31303770,31314149,-,EVI2B,XM_005257946.4,SRR19969213,10379,Uninvolved,31303769,31304262,493,493,0,6.20050917404269,no change,858.785562274648,1.40649369622485,0.45842584959851,3.06809421296085,0.002154286878668,0.0290546455218998
3941,chr17,StringTie,transcript,31303770,31314054,-,EVI2B,NM_006495.4,SRR19969213,10284,Uninvolved,31303769,31304262,493,493,0,6.20050917404269,no change,858.21729897371,1.40593852103068,0.458405977475436,3.06701611696592,0.0021620719931154,0.0291461965874058
3889,chr2,StringTie,transcript,157318631,157325824,-,ERMN,NM_020711.3,SRR19969213,7193,Uninvolved,157318630,157321270,2640,2640,0,7.878534196140362,no change,53.1685679465574,2.52739727896051,0.688889190004085,3.66880089807408,0.0002436907643986,0.0061378622472756
3724,chr17,StringTie,transcript,7307980,7311011,+,EIF5A,XM_011523712.3,SRR19969216,3031,Uninvolved,7310287,7311011,724,724,0,6.584791392385716,no change,550.819662481528,-2.78153087384226,0.809692941106828,-3.43529100061066,0.0005919178424003,0.0113993859410127
3722,chr17,StringTie,transcript,7307022,7311011,+,EIF5A,XM_017024301.2,SRR19969213,3989,Uninvolved,7310287,7311011,724,724,0,6.584791392385716,no change,551.104962833849,-2.77566457746769,0.8106748334763,-3.42389385096021,0.0006173072829931,0.0117851748005481
3709,chr2,aptardi,transcript,232550689,232581503,+,EIF4E2,NM_001276337.2,SRR19969217,30814,Uninvolved,232580943,232583644,560,2701,-2141,6.327936783729195,shorter,1569.41332024433,0.677603972808442,0.176710533136095,3.83454206595925,0.0001257984427724,0.0036880043661873
3708,chr2,StringTie,transcript,232550689,232583644,+,EIF4E2,NM_001276337.2,SRR19969217,32955,Uninvolved,232580943,232583644,2701,2701,0,7.901377353792616,no change,1569.41332024433,0.677603972808442,0.176710533136095,3.83454206595925,0.0001257984427724,0.0036880043661873
3705,chr2,StringTie,transcript,232550689,232569210,+,EIF4E2,NM_001330201.2,SRR19969217,18521,Uninvolved,232569017,232569210,193,193,0,5.262690188904886,no change,999.836533957792,0.910190668313435,0.183023260294394,4.97308739254993,6.58949368475729e-07,5.74286261732292e-05
3546,chr20,StringTie,transcript,34516422,34540958,+,DYNLRB1,NM_014183.4,SRR19969216,24536,Uninvolved,34540624,34540958,334,334,0,5.811140992976701,no change,2529.85851330696,0.344953730085316,0.103323480366014,3.33858024200646,0.0008420770541536,0.0147651083641308
3489,chr15,StringTie,transcript,49621032,49654448,+,DTWD1,XM_011521815.2,SRR19969217,33416,Uninvolved,49653891,49654448,557,557,0,6.322565239927284,no change,408.492752630358,-0.895976015480403,0.205397383845815,-4.36215884888281,1.28785307088341e-05,0.0006219489900147
4797,chr16,StringTie,transcript,67674536,67719316,-,GFOD2,NM_030819.4,SRR19969213,44780,Uninvolved,67674535,67675154,619,619,0,6.428105272684596,no change,584.930522827855,0.493310677575509,0.127637343727572,3.86494001809083,0.0001111165030093,0.003376644057508
4860,chr1,StringTie,transcript,147756199,147773351,-,GJA5,NM_005266.7,SRR19969213,17152,Uninvolved,147756198,147758161,1963,1963,0,7.582229194276461,no change,846.736386164075,0.808341172287874,0.259510946991358,3.11486348325335,0.0018403006087555,0.0258326112935635
5165,chr11,StringTie,transcript,123430269,123435715,+,GRAMD1B,NM_001354837.2,SRR19969213,5446,Uninvolved,123435467,123435715,248,248,0,5.513428746164983,no change,18.7667839754965,1.33983403363995,0.421445633786745,3.17913848484171,0.0014771350042642,0.0221364492632484
3487,chr15,aptardi,transcript,49621048,49645130,+,DTWD1,NM_001144955.2,SRR19969217,24082,Uninvolved,49643578,49656232,1552,12654,-11102,7.347299700743164,shorter,627.973397150805,-0.919670801184474,0.235226840579516,-3.90971880130146,9.24036248095241e-05,0.0029320438578464
3486,chr15,aptardi,transcript,49621048,49644030,+,DTWD1,NM_001144955.2,SRR19969216,22982,Uninvolved,49643578,49656232,452,12654,-12202,6.113682179832232,shorter,627.973397150805,-0.919670801184474,0.235226840579516,-3.90971880130146,9.24036248095241e-05,0.0029320438578464
3485,chr15,aptardi,transcript,49621048,49643730,+,DTWD1,NM_001144955.2,SRR19969216,22682,Uninvolved,49643578,49656232,152,12654,-12502,5.0238805208462765,shorter,627.973397150805,-0.919670801184474,0.235226840579516,-3.90971880130146,9.24036248095241e-05,0.0029320438578464
3484,chr15,StringTie,transcript,49621048,49656232,+,DTWD1,NM_001144955.2,SRR19969216,35184,Uninvolved,49643578,49656232,12654,12654,0,9.44572864970683,no change,627.973397150805,-0.919670801184474,0.235226840579516,-3.90971880130146,9.24036248095241e-05,0.0029320438578464
