Unnamed: 0,seqname,source,feature,start,end,strand,ref_gene_id,reference_id,filename,transcript_length,molecularSubtype,Start_UTRref,End_UTRref,UTR_length,ref_UTR_length,UTR_diff,UTR_length (ln),UTR_type,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
5670.0,chr16,StringTie,transcript,67846933,67872567,+,NUTF2,NM_005796.3,SRR19969244,25634,HER2+,67870913,67872567,1654,1654,0,7.410951875583635,no change,1597.68317862968,0.947959161677871,0.110424560557982,8.58467678646646,9.109216784682969e-18,1.5253049663181e-14
5671.0,chr16,aptardi,transcript,67846933,67871399,+,NUTF2,NM_005796.3,SRR19969244,24466,HER2+,67870913,67872567,486,1654,-1168,6.186208623900494,shorter,1597.68317862968,0.947959161677871,0.110424560557982,8.58467678646646,9.109216784682969e-18,1.5253049663181e-14
5672.0,chr16,StringTie,transcript,67847192,67872567,+,NUTF2,NM_001322040.2,SRR19969246,25375,HER2+,67870913,67872567,1654,1654,0,7.410951875583635,no change,1624.92297235939,0.9420321022404,0.112232151026741,8.39360284572956,4.7146686734607803e-17,7.0186066463778e-14
5673.0,chr16,aptardi,transcript,67847192,67871399,+,NUTF2,NM_001322040.2,SRR19969246,24207,HER2+,67870913,67872567,486,1654,-1168,6.186208623900494,shorter,1624.92297235939,0.9420321022404,0.112232151026741,8.39360284572956,4.7146686734607803e-17,7.0186066463778e-14
5687.0,chr12,StringTie,transcript,112906956,112919903,+,OAS1,XM_011538413.2,SRR19969245,12947,HER2+,112919693,112919903,210,210,0,5.3471075307174685,no change,1272.08936122453,2.00743956227929,0.355954161849399,5.63960132352271,1.70444333015027e-08,2.82057227868996e-06
5688.0,chr12,StringTie,transcript,112906959,112919903,+,OAS1,XM_006719434.2,SRR19969244,12944,HER2+,112918713,112919903,1190,1190,0,7.081708586105575,no change,1441.3218275186,2.05492358326539,0.356220646663325,5.76868186196844,7.989396471796541e-09,1.6850913883002e-06
5689.0,chr12,StringTie,transcript,112906962,112918031,+,OAS1,NM_002534.4,SRR19969244,11069,HER2+,112917757,112918031,274,274,0,5.613128106388071,no change,1109.05855770608,2.04730670389056,0.341625111560443,5.99284606022978,2.0620002482506902e-09,5.21718663601863e-07
5690.0,chr12,StringTie,transcript,112906962,112919903,+,OAS1,NM_001032409.3,SRR19969244,12941,HER2+,112919693,112919903,210,210,0,5.3471075307174685,no change,1272.93815542419,2.00679261127831,0.35531926143205,5.64785765677406,1.62459601016508e-08,2.71467470309523e-06
5691.0,chr12,StringTie,transcript,112907078,112919903,+,OAS1,XM_017019362.1,SRR19969244,12825,HER2+,112919553,112919903,350,350,0,5.857933154483459,no change,1306.93977496039,2.02194014472927,0.359575011002489,5.62313865775082,1.87518766700307e-08,3.05436102106532e-06
5692.0,chr12,StringTie,transcript,112978519,112988805,+,OAS2,NM_001032731.2,SRR19969243,10286,HER2+,112987379,112988805,1426,1426,0,7.262628600974241,no change,390.335296982939,1.96752838857841,0.292907304598964,6.71723906398398,1.85199994860899e-11,8.68513353189064e-09
5693.0,chr12,StringTie,transcript,121019111,121039246,-,OASL,NM_198213.3,SRR19969245,20135,HER2+,121019110,121021058,1948,1948,0,7.57455848420248,no change,300.921226932609,2.41005420548318,0.536060081069733,4.49586583778781,6.92874160652692e-06,0.0003717766441396
5694.0,chr12,aptardi,transcript,121020259,121039246,-,OASL,NM_198213.3,SRR19969245,18987,HER2+,121019110,121021058,800,1948,-1148,6.684611727667927,shorter,300.921226932609,2.41005420548318,0.536060081069733,4.49586583778781,6.92874160652692e-06,0.0003717766441396
5716.0,chr15,StringTie,transcript,41309273,41332591,-,OIP5,NM_001317860.2,SRR19969244,23318,HER2+,41309272,41309753,481,481,0,6.175867270105761,no change,52.445713895914,1.55914380591453,0.516557071747946,3.01833793628774,0.0025416530480837,0.0328518599832383
5726.0,chr12,StringTie,transcript,10158301,10172132,-,OLR1,NM_002543.4,SRR19969245,13831,HER2+,10158300,10159879,1579,1579,0,7.364547014255642,no change,493.705302376111,2.65537001716464,0.427121919236054,6.2168900671593,5.07104771451993e-10,1.54577608261697e-07
5731.0,chr1,StringTie,transcript,241593124,241640369,-,OPN3,NM_014322.3,SRR19969243,47245,HER2+,241593123,241594427,1304,1304,0,7.173191742486599,no change,896.274222970341,1.43199204357975,0.259015442513583,5.5285971742965,3.22801605032231e-08,4.83356705097736e-06
5732.0,chr1,aptardi,transcript,241593592,241640369,-,OPN3,NM_014322.3,SRR19969243,46777,HER2+,241593123,241594427,836,1304,-468,6.728628613084702,shorter,896.274222970341,1.43199204357975,0.259015442513583,5.5285971742965,3.22801605032231e-08,4.83356705097736e-06
5733.0,chr1,StringTie,transcript,241628851,241640369,-,OPN3,NM_001381856.1,SRR19969245,11518,HER2+,241628850,241636032,7182,7182,0,8.879333174786028,no change,677.614554619519,0.878957350875136,0.283937894285558,3.09559720123572,0.0019641698334488,0.0271560266843548
5734.0,chr1,aptardi,transcript,241634374,241640369,-,OPN3,NM_001381856.1,SRR19969246,5995,HER2+,241628850,241636032,1659,7182,-5523,7.413970290190444,shorter,677.614554619519,0.878957350875136,0.283937894285558,3.09559720123572,0.0019641698334488,0.0271560266843548
5736.0,chr11,StringTie,transcript,4680171,4697853,-,OR51E2,NM_030774.4,SRR19969244,17682,HER2+,4680170,4681748,1578,1578,0,7.363913501405819,no change,14.7031653819998,1.6832613628097,0.456621619152748,3.6863374229476,0.000227504665506,0.00586282453826
5742.0,chr16,StringTie,transcript,46689659,46698394,+,ORC6,NM_014321.4,SRR19969245,8735,HER2+,46697585,46698394,809,809,0,6.695798917058491,no change,151.252250431657,1.98842362300122,0.5276425279207,3.76850522424163,0.0001642280487422,0.0044993494903218
5744.0,chr17,StringTie,transcript,39921043,39927601,-,ORMDL3,NM_139280.4,SRR19969243,6558,HER2+,39921042,39922549,1507,1507,0,7.317876198626496,no change,8590.18813473934,2.24993556310813,0.765341384644471,2.9397803493317,0.0032844499106532,0.0393980122047493
5755.0,chr2,StringTie,transcript,27070472,27071654,-,OST4,NM_001134693.2,SRR19969246,1182,HER2+,27070471,27070721,250,250,0,5.521460917862246,no change,3117.50703031199,0.619328765713846,0.174878235171419,3.54148568063241,0.0003978804542556,0.0086704754104744
5786.0,chr11,StringTie,transcript,73264506,73298625,+,P2RY6,NM_176797.3,SRR19969245,34119,HER2+,73297505,73298625,1120,1120,0,7.02108396428914,no change,287.660996849691,1.65690988288254,0.377880165558016,4.38474954205595,1.16119301848145e-05,0.0005735477434311
5787.0,chr11,aptardi,transcript,73264506,73297884,+,P2RY6,NM_176797.3,SRR19969245,33378,HER2+,73297505,73298625,379,1120,-741,5.937536205082426,shorter,287.660996849691,1.65690988288254,0.377880165558016,4.38474954205595,1.16119301848145e-05,0.0005735477434311
5788.0,chr11,aptardi,transcript,73264506,73298884,+,P2RY6,NM_176797.3,SRR19969245,34378,HER2+,73297505,73298625,1379,1120,259,7.229113877793302,longer,287.660996849691,1.65690988288254,0.377880165558016,4.38474954205595,1.16119301848145e-05,0.0005735477434311
5789.0,chr11,StringTie,transcript,73272338,73298625,+,P2RY6,NM_001277204.2,SRR19969245,26287,HER2+,73297505,73298625,1120,1120,0,7.02108396428914,no change,289.817522579062,1.64743839773677,0.376301378461356,4.37797598423082,1.19786545938806e-05,0.0005866791251094
5790.0,chr11,aptardi,transcript,73272338,73297884,+,P2RY6,NM_001277204.2,SRR19969245,25546,HER2+,73297505,73298625,379,1120,-741,5.937536205082426,shorter,289.817522579062,1.64743839773677,0.376301378461356,4.37797598423082,1.19786545938806e-05,0.0005866791251094
5791.0,chr11,aptardi,transcript,73272338,73298884,+,P2RY6,NM_001277204.2,SRR19969245,26546,HER2+,73297505,73298625,1379,1120,259,7.229113877793302,longer,289.817522579062,1.64743839773677,0.376301378461356,4.37797598423082,1.19786545938806e-05,0.0005866791251094
5792.0,chr11,StringTie,transcript,73272142,73298625,+,P2RY6,NM_001277208.1,SRR19969243,26483,HER2+,73297505,73298625,1120,1120,0,7.02108396428914,no change,286.715835096698,1.63417972461259,0.369356245247594,4.42439987312826,9.67107442043988e-06,0.0004941507648012
5793.0,chr11,aptardi,transcript,73272142,73297884,+,P2RY6,NM_001277208.1,SRR19969245,25742,HER2+,73297505,73298625,379,1120,-741,5.937536205082426,shorter,286.715835096698,1.63417972461259,0.369356245247594,4.42439987312826,9.67107442043988e-06,0.0004941507648012
5794.0,chr11,aptardi,transcript,73272142,73298884,+,P2RY6,NM_001277208.1,SRR19969245,26742,HER2+,73297505,73298625,1379,1120,259,7.229113877793302,longer,286.715835096698,1.63417972461259,0.369356245247594,4.42439987312826,9.67107442043988e-06,0.0004941507648012
5795.0,chr11,StringTie,transcript,73290422,73297805,+,P2RY6,XM_005274022.3,SRR19969244,7383,HER2+,73297505,73297805,300,300,0,5.703782474656201,no change,257.375190156247,1.7283425905845,0.37785859791528,4.57404595295729,4.7839484230829e-06,0.0002729366224659
5796.0,chr11,aptardi,transcript,73290422,73298884,+,P2RY6,XM_005274022.3,SRR19969245,8462,HER2+,73297505,73297805,1379,300,1079,7.229113877793302,longer,257.375190156247,1.7283425905845,0.37785859791528,4.57404595295729,4.7839484230829e-06,0.0002729366224659
5797.0,chr11,StringTie,transcript,73268602,73297805,+,P2RY6,XM_011545076.2,SRR19969245,29203,HER2+,73297505,73297805,300,300,0,5.703782474656201,no change,255.919780684144,1.68725104092083,0.367426509696927,4.59207758937308,4.38855139635223e-06,0.0002555019013503
5798.0,chr11,aptardi,transcript,73268602,73298884,+,P2RY6,XM_011545076.2,SRR19969245,30282,HER2+,73297505,73297805,1379,300,1079,7.229113877793302,longer,255.919780684144,1.68725104092083,0.367426509696927,4.59207758937308,4.38855139635223e-06,0.0002555019013503
5807.0,chr1,StringTie,transcript,212363928,212414886,-,PACC1,NM_001377478.1,SRR19969244,50958,HER2+,212363927,212365214,1287,1287,0,7.160069207596127,no change,270.166234996889,1.30166696769119,0.318340208499384,4.08891787131472,4.33390252380049e-05,0.0016514513418492
5808.0,chr1,aptardi,transcript,212364477,212414886,-,PACC1,NM_001377478.1,SRR19969244,50409,HER2+,212363927,212365214,738,1287,-549,6.6039438246004725,shorter,270.166234996889,1.30166696769119,0.318340208499384,4.08891787131472,4.33390252380049e-05,0.0016514513418492
5818.0,chr19,StringTie,transcript,708935,748329,+,PALM,NM_002579.3,SRR19969243,39394,HER2+,746814,748329,1515,1515,0,7.323170717943469,no change,1353.53711162606,-1.08651109876708,0.197634898750972,-5.49756700680748,3.85067014707948e-08,5.65350798451831e-06
5966.0,chr2,StringTie,transcript,241849884,241858894,-,PDCD1,NM_005018.3_2,SRR19969243,9010,HER2+,241849883,241851057,1174,1174,0,7.068172000388042,no change,10.6219820125135,3.98049568241934,0.768186492845634,5.181678823425,2.19897626222677e-07,2.44805334737256e-05
5975.0,chr2,StringTie,transcript,100562993,100576739,+,PDCL3,NM_024065.5,SRR19969245,13746,HER2+,100576496,100576739,243,243,0,5.493061443340548,no change,623.874491631372,0.893841490791674,0.233778996570774,3.8234465195896,0.0001315991459899,0.0038213001280366
5981.0,chr16,StringTie,transcript,69326913,69330588,-,PDF,NM_022341.2,SRR19969244,3675,HER2+,69326912,69329021,2109,2109,0,7.653969180478774,no change,623.024183180616,0.552767209686742,0.170519643062873,3.24166295306477,0.0011883447436435,0.0190769936237887
6001.0,chr1,StringTie,transcript,160205384,160215372,+,PEA15,NM_003768.5,SRR19969245,9988,HER2+,160213486,160215372,1886,1886,0,7.542213463193403,no change,7886.91273945722,0.561158160340767,0.190368405294303,2.94774839067038,0.0032009747942333,0.0387781982405859
6002.0,chr1,StringTie,transcript,160207123,160215376,+,PEA15,XM_006711599.3,SRR19969245,8253,HER2+,160213486,160215376,1890,1890,0,7.544332108053688,no change,7884.09225544695,0.560883797755468,0.190520911953658,2.94394873509684,0.003240536716291,0.0390799692577125
6004.0,chr20,StringTie,transcript,50118254,50153723,-,PEDS1,NM_199129.4,SRR19969246,35469,HER2+,50118253,50125057,6804,6804,0,8.825265953515752,no change,919.186821126193,0.828876671364911,0.254519620170154,3.25663173161575,0.0011274260232288,0.0183311968567298
6005.0,chr20,aptardi,transcript,50123780,50153723,-,PEDS1,NM_199129.4,SRR19969246,29943,HER2+,50118253,50125057,1278,6804,-5526,7.15305163493748,shorter,919.186821126193,0.828876671364911,0.254519620170154,3.25663173161575,0.0011274260232288,0.0183311968567298
6023.0,chr2,StringTie,transcript,61017720,61051990,+,PEX13,NM_002618.4,SRR19969244,34270,HER2+,61048770,61051990,3220,3220,0,8.077136638538454,no change,1166.69731803019,0.85200055759625,0.267236477299116,3.18818959974021,0.0014316662811039,0.0216501898540774
6024.0,chr2,aptardi,transcript,61017720,61048971,+,PEX13,NM_002618.4,SRR19969244,31251,HER2+,61048770,61051990,201,3220,-3019,5.303304908059076,shorter,1166.69731803019,0.85200055759625,0.267236477299116,3.18818959974021,0.0014316662811039,0.0216501898540774
6025.0,chr2,aptardi,transcript,61017720,61049271,+,PEX13,NM_002618.4,SRR19969244,31551,HER2+,61048770,61051990,501,3220,-2719,6.2166061010848646,shorter,1166.69731803019,0.85200055759625,0.267236477299116,3.18818959974021,0.0014316662811039,0.0216501898540774
6032.0,chr1,StringTie,transcript,161100556,161118043,-,PFDN2,XM_011509624.3,SRR19969246,17487,HER2+,161100555,161100682,127,127,0,4.844187086458591,no change,1006.47800908475,0.688104180687165,0.128182749545284,5.36814963891905,7.95485420316532e-08,1.05100945739365e-05
6033.0,chr1,StringTie,transcript,161100561,161118037,-,PFDN2,NM_012394.4,SRR19969246,17476,HER2+,161100560,161100682,122,122,0,4.804021044733257,no change,1005.19505030452,0.688557032745188,0.129040808473834,5.33596341257277,9.5038566058994e-08,1.21909105855866e-05
6043.0,chr17,StringTie,transcript,39671122,39688057,-,PGAP3,NM_001291733.2,SRR19969243,16935,HER2+,39671121,39672851,1730,1730,0,7.455876687491824,no change,4925.83261587314,3.04340526172872,0.388629260006495,7.83112743924084,4.835142557615091e-15,5.47808815116132e-12
6088.0,chr1,StringTie,transcript,111346560,111353017,+,PIFO,NM_001300831.1,SRR19969244,6457,HER2+,111351327,111353017,1690,1690,0,7.432483807917119,no change,126.397115888997,-1.86600399799381,0.543005756582082,-3.43643502002494,0.0005894237246338,0.0113715433649747
6090.0,chr1,StringTie,transcript,172441457,172444069,-,PIGC,NM_153747.2,SRR19969244,2612,HER2+,172441456,172441728,272,272,0,5.605802066295998,no change,709.127385401185,0.413550424525834,0.14208633858591,2.91055726146245,0.0036078485024836,0.0420256087123827
6096.0,chr17,StringTie,transcript,16217209,16315718,+,PIGL,XM_011524080.2,SRR19969243,98509,HER2+,16313969,16315718,1749,1749,0,7.466799475018602,no change,82.3180419009079,-0.866372662319482,0.272128311251231,-3.18369176046384,0.0014540976359833,0.0218680023428169
6100.0,chr20,StringTie,transcript,34560542,34677092,-,PIGU,NM_080476.5,SRR19969243,116550,HER2+,34560541,34560865,324,324,0,5.780743515792329,no change,529.282570292337,0.68021348634523,0.213474208700748,3.18639656980186,0.0014405698610852,0.0217309293077994
6122.0,chr5,StringTie,transcript,135027734,135034228,-,PITX1,NM_002653.5,SRR19969244,6494,HER2+,135027733,135028778,1045,1045,0,6.951772164398911,no change,480.149515004222,4.76916330981643,1.3669992821654,3.48878259998923,0.000485225610489,0.009928319323712
6138.0,chr16,StringTie,transcript,68245373,68261058,+,PLA2G15,NM_012320.4,SRR19969244,15685,HER2+,68259657,68261058,1401,1401,0,7.244941546337007,no change,817.07427497544,1.0059399158974,0.263200326704737,3.82195542266891,0.000132397626969,0.0038352583695719
6139.0,chr16,StringTie,transcript,68245371,68261062,+,PLA2G15,XM_011522979.2,SRR19969244,15691,HER2+,68259657,68261062,1405,1405,0,7.247792581767846,no change,818.85874412868,1.00540020514061,0.261484070821748,3.84497687366196,0.0001205638084037,0.0035846033754523
6140.0,chr16,StringTie,transcript,68245380,68261062,+,PLA2G15,XM_011522980.3,SRR19969244,15682,HER2+,68259657,68261062,1405,1405,0,7.247792581767846,no change,818.102629698463,1.00672320156212,0.262045324327434,3.841790362587,0.0001221401355438,0.0036130113200404
6146.0,chr11,StringTie,transcript,63574462,63614437,-,PLAAT3,NM_007069.3,SRR19969243,39975,HER2+,63574461,63574944,483,483,0,6.180016653652572,no change,1834.25558232318,-1.26194666959163,0.38514085187266,-3.27658482203512,0.0010507074706642,0.0173571451147434
6147.0,chr11,aptardi,transcript,63574747,63614437,-,PLAAT3,NM_007069.3,SRR19969243,39690,HER2+,63574461,63574944,198,483,-285,5.288267030694535,shorter,1834.25558232318,-1.26194666959163,0.38514085187266,-3.27658482203512,0.0010507074706642,0.0173571451147434
6148.0,chr11,StringTie,transcript,63574462,63614433,-,PLAAT3,NM_001128203.2,SRR19969243,39971,HER2+,63574461,63574944,483,483,0,6.180016653652572,no change,1707.79891978739,-1.28000396385993,0.385831855347895,-3.31751758212339,0.0009082119931353,0.0155926979526814
6149.0,chr11,aptardi,transcript,63574747,63614433,-,PLAAT3,NM_001128203.2,SRR19969243,39686,HER2+,63574461,63574944,198,483,-285,5.288267030694535,shorter,1707.79891978739,-1.28000396385993,0.385831855347895,-3.31751758212339,0.0009082119931353,0.0155926979526814
6153.0,chr10,StringTie,transcript,80132730,80145359,+,PLAC9,NM_001012973.3,SRR19969243,12629,HER2+,80144910,80145359,449,449,0,6.107022887742255,no change,589.940800839254,-1.70374302507504,0.537180415672793,-3.17164024481642,0.0015158065750583,0.0225869418930048
6154.0,chr10,aptardi,transcript,80132730,80145099,+,PLAC9,NM_001012973.3,SRR19969243,12369,HER2+,80144910,80145359,189,449,-260,5.241747015059643,shorter,589.940800839254,-1.70374302507504,0.537180415672793,-3.17164024481642,0.0015158065750583,0.0225869418930048
6219.0,chr17,StringTie,transcript,15235219,15265326,-,PMP22,NM_001330143.2,SRR19969243,30107,HER2+,15235218,15235246,28,28,0,3.332204510175204,no change,1242.18814606954,-0.873876884284567,0.27941399191056,-3.12753444560605,0.0017627916237802,0.0250349154105473
6220.0,chr17,StringTie,transcript,15235139,15262521,-,PMP22,XM_024450806.1,SRR19969243,27382,HER2+,15235138,15235246,108,108,0,4.68213122712422,no change,1237.15482974303,-0.875278257001379,0.279175221432894,-3.13522902394033,0.001717199916918,0.0246582429615689
6278.0,chr2,StringTie,transcript,127843553,127858155,-,POLR2D,NM_004805.4,SRR19969243,14602,HER2+,127843552,127848106,4554,4554,0,8.423761246623686,no change,908.051405776112,0.820938048337472,0.146197780965153,5.61525655805369,1.96270807388767e-08,3.18476126574833e-06
6279.0,chr2,aptardi,transcript,127846586,127858155,-,POLR2D,NM_004805.4,SRR19969243,11569,HER2+,127843552,127848106,1521,4554,-3033,7.327123292259293,shorter,908.051405776112,0.820938048337472,0.146197780965153,5.61525655805369,1.96270807388767e-08,3.18476126574833e-06
6280.0,chr2,aptardi,transcript,127846186,127858155,-,POLR2D,NM_004805.4,SRR19969243,11969,HER2+,127843552,127848106,1921,4554,-2633,7.560601162768557,shorter,908.051405776112,0.820938048337472,0.146197780965153,5.61525655805369,1.96270807388767e-08,3.18476126574833e-06
6300.0,chr19,StringTie,transcript,29606283,29617237,+,POP4,NM_006627.3,SRR19969245,10954,HER2+,29615380,29617237,1857,1857,0,7.526717561352706,no change,619.973308108242,0.457503498240388,0.121177991698153,3.77546691300184,0.0001597082237698,0.0044180650510713
6301.0,chr19,aptardi,transcript,29606283,29615843,+,POP4,NM_006627.3,SRR19969245,9560,HER2+,29615380,29617237,463,1857,-1394,6.137727054086234,shorter,619.973308108242,0.457503498240388,0.121177991698153,3.77546691300184,0.0001597082237698,0.0044180650510713
6307.0,chr1,StringTie,transcript,38043829,38046793,-,POU3F1,NM_002699.4,SRR19969243,2964,HER2+,38043828,38045387,1559,1559,0,7.351799869057777,no change,39.8129866776112,2.10235298821383,0.681498954455812,3.08489539781113,0.0020362375295224,0.0278367694559151
6310.0,chr12,StringTie,transcript,51201684,51218062,-,POU6F1,NM_001351088.2,SRR19969243,16378,HER2+,51201683,51204092,2409,2409,0,7.786967002614872,no change,126.194038924827,-0.769154593148039,0.244487852278858,-3.14598286163828,0.0016552970510796,0.02400555734725
6352.0,chr11,StringTie,transcript,67398183,67401858,-,PPP1CA,NM_206873.2,SRR19969245,3675,HER2+,67398182,67398534,352,352,0,5.863631175598097,no change,3712.64515567334,0.559830875020179,0.160596476385057,3.48594743559561,0.0004903973557367,0.0099799096909164
6354.0,chr11,StringTie,transcript,64244479,64246943,-,PPP1R14B,NM_138689.3,SRR19969245,2464,HER2+,64244478,64244753,275,275,0,5.616771097666572,no change,2420.71517568128,1.24667891599875,0.365105943613753,3.41456757361808,0.0006388334502475,0.0120719249153341
6479.0,chr16,StringTie,transcript,29812193,29815881,+,PRRT2,NM_001256442.2,SRR19969245,3688,HER2+,29814638,29815881,1243,1243,0,7.125283091510712,no change,155.364182757703,-2.19205499062961,0.680463776986215,-3.22141319606793,0.0012756009667168,0.0200774636544007
6504.0,chr15,StringTie,transcript,78540444,78552417,+,PSMA4,NM_001102668.3,SRR19969244,11973,HER2+,78548944,78552417,3473,3473,0,8.152774052744075,no change,2635.43887789104,0.712005506016833,0.17511879074269,4.0658429800547,4.78591520131434e-05,0.0017729212371628
6505.0,chr15,aptardi,transcript,78540444,78549289,+,PSMA4,NM_001102668.3,SRR19969244,8845,HER2+,78548944,78552417,345,3473,-3128,5.84354441703136,shorter,2635.43887789104,0.712005506016833,0.17511879074269,4.0658429800547,4.78591520131434e-05,0.0017729212371628
6509.0,chr14,StringTie,transcript,23025851,23035220,-,PSMB5,NM_001130725.1,SRR19969244,9369,HER2+,23025850,23026088,238,238,0,5.472270673671475,no change,1996.86571668925,0.812794774085855,0.232123769773558,3.50155770293907,0.0004625467962057,0.0096039598006875
6510.0,chr14,StringTie,transcript,23025856,23034900,-,PSMB5,NM_002797.5,SRR19969243,9044,HER2+,23025855,23026088,233,233,0,5.4510384535657,no change,2031.92223951159,0.80018635039123,0.230129236059582,3.47711731065781,0.0005068360076721,0.0102315021630777
6516.0,chr11,StringTie,transcript,47418775,47426473,-,PSMC3,XM_017018026.1,SRR19969246,7698,HER2+,47418774,47418938,164,164,0,5.099866427824199,no change,2294.4888335829,0.617368297517867,0.169367257942661,3.64514549634426,0.0002672405662602,0.0065518461769497
6518.0,chr16,StringTie,transcript,74296814,74306288,+,PSMD7,NM_002811.5,SRR19969244,9474,HER2+,74305733,74306288,555,555,0,6.318968113746434,no change,1855.70159331718,0.949418614432489,0.196860156825196,4.822807366122,1.41551662216798e-06,0.0001055462615432
6534.0,chr1,StringTie,transcript,28147166,28193856,-,PTAFR,NM_001164721.2,SRR19969244,46690,HER2+,28147165,28149992,2827,2827,0,7.946971357693591,no change,688.166210154561,1.16431334045472,0.293368135766904,3.96877914982499,7.22417957370665e-05,0.0024281512578192
6535.0,chr1,StringTie,transcript,28147166,28176690,-,PTAFR,NM_000952.5,SRR19969243,29524,HER2+,28147165,28149992,2827,2827,0,7.946971357693591,no change,687.654675397658,1.16553892102317,0.29407717928768,3.96337765428232,7.38967423575004e-05,0.0024743873612232
6539.0,chr1,StringTie,transcript,71005860,71047816,-,PTGER3,NM_198715.3,SRR19969243,41956,HER2+,71005859,71012214,6355,6355,0,8.756997183623554,no change,665.183721938145,-2.51726224157008,0.56560510028632,-4.45056496183608,8.56446810854901e-06,0.0004451784791169
6540.0,chr1,StringTie,transcript,70852358,71047816,-,PTGER3,NM_198716.2,SRR19969243,195458,HER2+,70852357,70852838,481,481,0,6.175867270105761,no change,288.986411588472,-2.14611411740539,0.476118419183062,-4.50752172345644,6.55892172809114e-06,0.0003565658229981
6543.0,chr1,StringTie,transcript,78490974,78540701,+,PTGFR,NM_000959.4,SRR19969246,49727,HER2+,78536687,78540701,4014,4014,0,8.297543529356284,no change,307.231853398206,-2.67618072544813,0.782831139642778,-3.41859258009247,0.0006294589999093,0.0119459113433732
6544.0,chr1,aptardi,transcript,78490974,78537505,+,PTGFR,NM_000959.4,SRR19969246,46531,HER2+,78536687,78540701,818,4014,-3196,6.706862336602747,shorter,307.231853398206,-2.67618072544813,0.782831139642778,-3.41859258009247,0.0006294589999093,0.0119459113433732
6566.0,chr17,StringTie,transcript,59697308,59707430,-,PTRH2,NM_016077.5,SRR19969243,10122,HER2+,59697307,59697438,131,131,0,4.875197323201151,no change,597.733993332398,1.42264683306981,0.445285929259289,3.19490632779777,0.0013987623172961,0.0213536467395739
6567.0,chr17,StringTie,transcript,59697306,59707626,-,PTRH2,XM_011524887.2,SRR19969243,10320,HER2+,59697305,59697438,133,133,0,4.890349128221754,no change,607.947219997243,1.3950045264728,0.440518963261583,3.16672979556714,0.0015416348959988,0.0228780977390924
6606.0,chr17,StringTie,transcript,81932391,81937300,-,PYCR1,NM_001282279.2,SRR19969246,4909,HER2+,81932390,81933213,823,823,0,6.71295620067707,no change,2827.87926120334,1.92508171235086,0.419049051629383,4.5939292902957,4.34976822550546e-06,0.000253821069662
6616.0,chr16,StringTie,transcript,29679180,29698699,+,QPRT,NM_014298.6,SRR19969245,19519,HER2+,29697411,29698699,1288,1288,0,7.160845906664299,no change,1245.89334460011,1.82092749583611,0.359255705271089,5.06861121234545,4.00728816467303e-07,3.98940182403133e-05
6635.0,chr2,StringTie,transcript,65086854,65130106,-,RAB1A,NM_015543.2,SRR19969243,43252,HER2+,65086853,65088492,1639,1639,0,7.40184157874383,no change,4857.09620187317,0.576942529247966,0.164975022566162,3.49715078242579,0.0004702559553218,0.0097104820864564
6636.0,chr2,aptardi,transcript,65087891,65130106,-,RAB1A,NM_015543.2,SRR19969243,42215,HER2+,65086853,65088492,602,1639,-1037,6.400257445308821,shorter,4857.09620187317,0.576942529247966,0.164975022566162,3.49715078242579,0.0004702559553218,0.0097104820864564
6637.0,chr2,aptardi,transcript,65087791,65130106,-,RAB1A,NM_015543.2,SRR19969243,42315,HER2+,65086853,65088492,702,1639,-937,6.553933404025811,shorter,4857.09620187317,0.576942529247966,0.164975022566162,3.49715078242579,0.0004702559553218,0.0097104820864564
6638.0,chr2,aptardi,transcript,65088091,65130106,-,RAB1A,NM_015543.2,SRR19969246,42015,HER2+,65086853,65088492,402,1639,-1237,5.996452088619021,shorter,4857.09620187317,0.576942529247966,0.164975022566162,3.49715078242579,0.0004702559553218,0.0097104820864564
6655.0,chr12,StringTie,transcript,120095094,120116768,-,RAB35,XM_011537779.2,SRR19969243,21674,HER2+,120095093,120096414,1321,1321,0,7.186144304522325,no change,1564.42826342606,0.366203197543086,0.104628433263768,3.50003518278714,0.0004651967550327,0.0096464657855227
6656.0,chr12,aptardi,transcript,120095674,120116768,-,RAB35,XM_011537779.2,SRR19969243,21094,HER2+,120095093,120096414,741,1321,-580,6.608000625296087,shorter,1564.42826342606,0.366203197543086,0.104628433263768,3.50003518278714,0.0004651967550327,0.0096464657855227
6657.0,chr12,StringTie,transcript,120095094,120117469,-,RAB35,XM_024448801.1,SRR19969243,22375,HER2+,120095093,120096414,1321,1321,0,7.186144304522325,no change,1597.00498722697,0.35584754996788,0.105416771402196,3.37562557868725,0.000736480727997,0.0133757786069977
6658.0,chr12,aptardi,transcript,120095674,120117469,-,RAB35,XM_024448801.1,SRR19969243,21795,HER2+,120095093,120096414,741,1321,-580,6.608000625296087,shorter,1597.00498722697,0.35584754996788,0.105416771402196,3.37562557868725,0.000736480727997,0.0133757786069977
6659.0,chr12,StringTie,transcript,120095099,120116753,-,RAB35,NM_006861.7,SRR19969243,21654,HER2+,120095098,120097244,2146,2146,0,7.671360923190644,no change,1564.42826342606,0.366203197543086,0.104628433263768,3.50003518278714,0.0004651967550327,0.0096464657855227
